GEOIDFQ,NAME,GEOTYPE,Year,Number of Sales,Median Sales Price,Median Sales Price MOE,Median Household Income (MSA),Median Household Income MOE (MSA),Sales Price to Income Index (MSA),Median Sales Price (2024 Dollars),"Median Household Income (MSA, 2024 Dollars)"
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2012,14,91000.0,14060.426705082347,53699,1282.0,1.694631184938267,124331.20639041092,73367.70826328215
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2013,14,73200.0,20682.854121082335,54079,1130.0,1.3535753249875182,98567.69618427436,72820.25193919908
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2014,14,97000.0,26617.741996386223,56371,981.0,1.720742935197176,128530.6543998378,74694.86102240472
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2015,16,97700.0,21746.14776692829,58192,1604.0,1.6789249381358262,129304.71358594531,77016.37556799724
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2016,20,130250.0,30043.99038555709,60294,1005.0,2.1602481175573027,170236.6691388168,78804.22056856676
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2017,19,115000.0,20771.479275273185,63764,1469.0,1.803525500282291,147169.69239556137,81601.11535574413
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2018,22,125000.0,28845.59083077915,64052,1189.0,1.951539374258415,156153.05427566735,80015.32345972037
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2019,29,129900.0,21956.689260605912,67207,1091.0,1.9328343773714047,159386.21316842487,82462.42670061841
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2020,22,129000.0,34638.61110148209,66715,579.0,1.933598141347523,156353.01822565502,80861.17527848508
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2021,20,169900.0,26126.72457742214,71839,1250.0,2.3650106488119267,196685.09835037088,83164.57198582869
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2022,16,172500.0,21661.493488540655,75777,1639.0,2.2764163268537945,184898.0967350635,81223.32218140816
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2023,14,205000.0,36684.01023056219,77390,1550.0,2.648921049231167,211046.35020446207,79672.57093816253
M100000US391013119299999,Grand Prairie Township (Marion),COUSUB,2024,14,211000.0,37056.39157828951,82938,1487.0,2.544069063637898,211000.0,82938.0
M100000US391014776899999,Marion Township (Marion),COUSUB,2012,67,87909.0,9604.79003817328,53699,1282.0,1.6370695916125066,120108.04420411686,73367.70826328215
M100000US391014776899999,Marion Township (Marion),COUSUB,2013,75,111000.0,12526.913956491686,54079,1130.0,2.052552746907302,149467.40814828489,72820.25193919908
M100000US391014776899999,Marion Township (Marion),COUSUB,2014,78,110500.0,10892.977063226946,56371,981.0,1.96022777669369,146418.94135239255,74694.86102240472
M100000US391014776899999,Marion Township (Marion),COUSUB,2015,103,120000.0,9235.486498723933,58192,1604.0,2.062139125653011,158818.48137475373,77016.37556799724
M100000US391014776899999,Marion Township (Marion),COUSUB,2016,104,138700.0,9234.888086130162,60294,1005.0,2.300394732477527,181280.81389292813,78804.22056856676
M100000US391014776899999,Marion Township (Marion),COUSUB,2017,79,138000.0,10244.907024305923,63764,1469.0,2.1642306003387493,176603.63087467363,81601.11535574413
M100000US391014776899999,Marion Township (Marion),COUSUB,2018,103,160000.0,11115.825676510414,64052,1189.0,2.497970399050771,199875.90947285423,80015.32345972037
M100000US391014776899999,Marion Township (Marion),COUSUB,2019,118,145500.0,11243.178075528675,67207,1091.0,2.1649530554852916,178527.2826482357,82462.42670061841
M100000US391014776899999,Marion Township (Marion),COUSUB,2020,111,160000.0,12577.114553672232,66715,579.0,2.398261260586075,193926.2241558512,80861.17527848508
M100000US391014776899999,Marion Township (Marion),COUSUB,2021,88,206500.0,13827.019894947935,71839,1250.0,2.8744832194212058,239055.16662361147,83164.57198582869
M100000US391014776899999,Marion Township (Marion),COUSUB,2022,83,210000.0,15154.43478222966,75777,1639.0,2.7712894413872284,225093.3351557295,81223.32218140816
M100000US391014776899999,Marion Township (Marion),COUSUB,2023,78,240000.0,18401.790605349583,77390,1550.0,3.1011758625145367,247078.65389790683,79672.57093816253
M100000US391014776899999,Marion Township (Marion),COUSUB,2024,83,247000.0,15550.833831558779,82938,1487.0,2.9781282403723264,247000.0,82938.0
M100000US391015173099999,Montgomery Township (Marion),COUSUB,2017,11,92500.0,20120.50447132073,63764,1469.0,1.4506618154444515,118375.62214425587,81601.11535574413
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2012,60,170750.0,15061.981323155396,53699,1282.0,3.1797612618484514,233291.7966061831,73367.70826328215
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2013,52,131250.0,17922.812059932025,54079,1130.0,2.427004937221472,176735.11098614766,72820.25193919908
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2014,61,131000.0,14137.106267100226,56371,981.0,2.323889943410619,173582.63635442013,74694.86102240472
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2015,55,148000.0,19685.880461911132,58192,1604.0,2.5433049216387134,195876.12702886292,77016.37556799724
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2016,74,149750.0,16711.09011559148,60294,1005.0,2.48366338275782,195723.15703291987,78804.22056856676
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2017,92,154250.0,13082.784162617025,63764,1469.0,2.4190765949438555,197399.34827839426,81601.11535574413
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2018,91,172900.0,21762.15885524826,64052,1189.0,2.6993692624742396,215990.9046741031,80015.32345972037
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2019,75,190000.0,20198.992323125814,67207,1091.0,2.8270864642075972,233128.41033102944,82462.42670061841
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2020,69,220000.0,19925.44972351495,66715,579.0,3.2976092333058533,266648.55821429536,80861.17527848508
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2021,75,242500.0,18544.851141643067,71839,1250.0,3.3756037806762342,280730.64361368417,83164.57198582869
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2022,50,261500.0,27073.862838670055,75777,1639.0,3.450915185346477,280294.7959201108,81223.32218140816
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2023,52,282000.0,34586.50799485293,77390,1550.0,3.6438816384545807,290317.4183300405,79672.57093816253
M100000US391016335299999,Pleasant Township (Marion),COUSUB,2024,67,333000.0,28725.271221896925,82938,1487.0,4.01504738479346,333000.0,82938.0
M100000US391016479499999,Prospect Township (Marion),COUSUB,2016,13,115000.0,25976.62997886658,60294,1005.0,1.9073207947722826,150304.92860624898,78804.22056856676
M100000US391016479499999,Prospect Township (Marion),COUSUB,2017,19,152000.0,29716.05654918275,63764,1469.0,2.3837902264600714,194519.9412532637,81601.11535574413
M100000US391016479499999,Prospect Township (Marion),COUSUB,2019,17,169000.0,20904.760696077086,67207,1091.0,2.5146190129004418,207361.5860312841,82462.42670061841
M100000US391016479499999,Prospect Township (Marion),COUSUB,2024,12,291200.0,64185.61356726596,82938,1487.0,3.511056451807374,291200.0,82938.0
M100000US391016675499999,Richland Township (Marion),COUSUB,2013,11,165000.0,43835.043867125205,54079,1130.0,3.0510919210784224,222181.28238258563,72820.25193919908
M100000US391016675499999,Richland Township (Marion),COUSUB,2014,11,165000.0,38439.437945817845,56371,981.0,2.927036951624062,218634.61830900246,74694.86102240472
M100000US391016675499999,Richland Township (Marion),COUSUB,2015,28,143025.0,22599.682590140794,58192,1604.0,2.457812070387682,189291.77748853457,77016.37556799724
M100000US391016675499999,Richland Township (Marion),COUSUB,2017,14,232250.0,46871.21117286946,63764,1469.0,3.642337369048366,297218.7918162533,81601.11535574413
M100000US391016675499999,Richland Township (Marion),COUSUB,2018,31,215000.0,26563.71279969465,64052,1189.0,3.356647723724474,268583.2533541479,80015.32345972037
M100000US391016675499999,Richland Township (Marion),COUSUB,2019,29,209900.0,28785.472949576997,67207,1091.0,3.1231865728272354,257545.5438341215,82462.42670061841
M100000US391016675499999,Richland Township (Marion),COUSUB,2020,26,225500.0,34422.63316111258,66715,579.0,3.3800494641384997,273314.7721696528,80861.17527848508
M100000US391016675499999,Richland Township (Marion),COUSUB,2021,20,262450.0,46133.400374809426,71839,1250.0,3.6533080917050627,303825.80377901613,83164.57198582869
M100000US391016675499999,Richland Township (Marion),COUSUB,2022,15,355000.0,56978.273918479514,75777,1639.0,4.684798817583172,380514.92371563794,81223.32218140816
M100000US391016675499999,Richland Township (Marion),COUSUB,2023,16,316000.0,64849.57470906835,77390,1550.0,4.08321488564414,325320.227632244,79672.57093816253
M100000US391016675499999,Richland Township (Marion),COUSUB,2024,12,331000.0,68215.79308569731,82938,1487.0,3.990932986085992,331000.0,82938.0
M100000US391017774299999,Tully Township (Marion),COUSUB,2016,11,111000.0,28757.030877149144,60294,1005.0,1.840979201910638,145076.9310895099,78804.22056856676
M100000US391018051499999,Waldo Township (Marion),COUSUB,2017,11,230000.0,38638.818415433045,63764,1469.0,3.607051000564582,294339.38479112275,81601.11535574413
M100000US391018051499999,Waldo Township (Marion),COUSUB,2018,14,140000.0,43778.23094369689,64052,1189.0,2.1857240991694247,174891.42078874743,80015.32345972037
M100000US3910954,Caledonia,PLACE,2016,18,54750.0,14408.850169543051,60294,1005.0,0.9080505522937605,71558.21601036636,78804.22056856676
M100000US3910954,Caledonia,PLACE,2017,15,69000.0,19476.31733766967,63764,1469.0,1.0821153001693746,88301.81543733682,81601.11535574413
M100000US3910954,Caledonia,PLACE,2023,11,120000.0,16261.909671130516,77390,1550.0,1.5505879312572683,123539.32694895341,79672.57093816253
M100000US3911332,Canal Winchester,PLACE,2012,120,160000.0,7203.791289412233,53699,1282.0,2.9795713141771727,218604.31892819502,73367.70826328215
M100000US3911332,Canal Winchester,PLACE,2013,133,162000.0,6803.90450529878,54079,1130.0,2.99561752251336,218141.62270290227,72820.25193919908
M100000US3911332,Canal Winchester,PLACE,2014,144,174950.0,7360.091098494852,56371,981.0,3.103546149615937,231818.9483221817,74694.86102240472
M100000US3911332,Canal Winchester,PLACE,2015,145,180000.0,7256.2994932617075,58192,1604.0,3.0932086884795162,238227.72206213058,77016.37556799724
M100000US3911332,Canal Winchester,PLACE,2016,182,194500.0,7890.0101655494855,60294,1005.0,3.225859952897469,254211.3792514385,78804.22056856676
M100000US3911332,Canal Winchester,PLACE,2017,184,206000.0,8039.4768729287125,63764,1469.0,3.2306630700708863,263625.7098563969,81601.11535574413
M100000US3911332,Canal Winchester,PLACE,2018,143,225000.0,9305.807842530261,64052,1189.0,3.512770873665147,281075.49769620126,80015.32345972037
M100000US3911332,Canal Winchester,PLACE,2019,190,247750.0,6820.385261182113,67207,1091.0,3.686371955302275,303987.1771553292,82462.42670061841
M100000US3911332,Canal Winchester,PLACE,2020,203,265000.0,8126.986594891106,66715,579.0,3.9721202128456867,321190.30875812855,80861.17527848508
M100000US3911332,Canal Winchester,PLACE,2021,202,310000.0,8688.71856736332,71839,1250.0,4.315204833029413,358872.1629700705,83164.57198582869
M100000US3911332,Canal Winchester,PLACE,2022,232,355000.0,8986.377208547525,75777,1639.0,4.684798817583172,380514.92371563794,81223.32218140816
M100000US3911332,Canal Winchester,PLACE,2023,155,360000.0,11671.805870407248,77390,1550.0,4.6517637937718055,370617.9808468602,79672.57093816253
M100000US3911332,Canal Winchester,PLACE,2024,159,362500.0,15081.932269496203,82938,1487.0,4.370734765728616,362500.0,82938.0
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2014,19,139000.0,38632.383865768206,56371,981.0,2.4658068865196645,184183.1026966748,74694.86102240472
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2015,28,169950.0,24362.072364841286,58192,1604.0,2.9205045367060762,224926.67424699495,77016.37556799724
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2016,34,177450.0,24829.64680892575,60294,1005.0,2.943078913324709,231927.0398363381,78804.22056856676
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2017,38,170700.0,33932.30165408447,63764,1469.0,2.6770591556364094,218451.0129732376,81601.11535574413
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2018,30,213750.0,36977.17835342979,64052,1189.0,3.33713232998189,267021.72281139117,80015.32345972037
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2019,25,221650.0,42571.49243521823,67207,1091.0,3.2980195515348103,271962.6955256457,82462.42670061841
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2020,33,225000.0,39723.82771168697,66715,579.0,3.372554897699168,272708.75271916576,80861.17527848508
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2021,34,285000.0,46528.51282767129,71839,1250.0,3.9672044432689764,329930.85950474226,83164.57198582869
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2022,34,334500.0,60743.988554394076,75777,1639.0,4.414268181638228,358541.52671234054,81223.32218140816
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2023,27,315000.0,47296.33517305728,77390,1550.0,4.07029331955033,324290.7332410027,79672.57093816253
M100000US391170550899999,Bennington Township (Morrow),COUSUB,2024,16,486000.0,69838.54361275816,82938,1487.0,5.859798885914779,486000.0,82938.0
M100000US391171124899999,Canaan Township (Morrow),COUSUB,2015,14,126000.0,26717.11546692757,58192,1604.0,2.165246081935661,166759.40544349139,77016.37556799724
M100000US391171124899999,Canaan Township (Morrow),COUSUB,2016,11,126550.0,26399.631752488134,60294,1005.0,2.098882144160281,165400.77143583313,78804.22056856676
M100000US391171124899999,Canaan Township (Morrow),COUSUB,2017,11,250000.0,27689.300121065444,63764,1469.0,3.920707609309328,319934.11390339426,81601.11535574413
M100000US391171124899999,Canaan Township (Morrow),COUSUB,2018,12,123250.0,35922.962976041,64052,1189.0,1.9242178230187972,153966.91151580802,80015.32345972037
M100000US391171124899999,Canaan Township (Morrow),COUSUB,2019,14,149000.0,21361.37723422168,67207,1091.0,2.2170309640364843,182821.75336485993,82462.42670061841
M100000US391171124899999,Canaan Township (Morrow),COUSUB,2024,11,272000.0,56967.91229156476,82938,1487.0,3.279558224215679,272000.0,82938.0
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2014,11,150500.0,42540.568976412316,56371,981.0,2.669812492238917,199421.27306366587,74694.86102240472
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2015,13,89900.0,34468.830545207784,58192,1604.0,1.5448858949683806,118981.51229658633,77016.37556799724
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2016,14,135950.0,31876.102230024255,60294,1005.0,2.254784887385146,177686.56560017,78804.22056856676
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2017,14,133750.0,36576.5907055491,63764,1469.0,2.0975785709804904,171164.75093831593,81601.11535574413
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2019,16,176250.0,30486.42677104984,67207,1091.0,2.6224946806136264,216257.27537286284,82462.42670061841
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2020,11,200000.0,52704.12761983806,66715,579.0,2.997826575732594,242407.780194814,80861.17527848508
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2021,16,227500.0,35995.75979226015,71839,1250.0,3.1668035468199722,263365.8615344872,83164.57198582869
M100000US391171209899999,Cardington Township (Morrow),COUSUB,2022,11,330000.0,62454.17541859437,75777,1639.0,4.354883407894216,353718.0981018606,81223.32218140816
M100000US391171403099999,Chester Township (Morrow),COUSUB,2014,11,139500.0,55392.455971300355,56371,981.0,2.47467669546398,184845.63184306573,74694.86102240472
M100000US391171403099999,Chester Township (Morrow),COUSUB,2016,20,157450.0,25999.594073186672,60294,1005.0,2.611370949016486,205787.05225264264,78804.22056856676
M100000US391171403099999,Chester Township (Morrow),COUSUB,2017,15,188000.0,42914.763335310505,63764,1469.0,2.948372122200615,240590.4536553525,81601.11535574413
M100000US391171403099999,Chester Township (Morrow),COUSUB,2018,14,166500.0,108892.78260920383,64052,1189.0,2.599450446512209,207995.86829518894,80015.32345972037
